Date,AAPL,AMZN,GOOG,MSFT,NVDA
2023-12-20 00:00:00-05:00,194.8300018310547,152.1199951171875,139.66000366210938,370.6199951171875,48.11100006103516
2023-12-21 00:00:00-05:00,194.67999267578125,153.83999633789062,141.8000030517578,373.5400085449219,48.9900016784668
2023-12-22 00:00:00-05:00,193.6000061035156,153.4199981689453,142.72000122070312,374.5799865722656,48.83000183105469
2023-12-26 00:00:00-05:00,193.0500030517578,153.41000366210938,142.82000732421875,374.6600036621094,49.27899932861328
2023-12-27 00:00:00-05:00,193.1499938964844,153.33999633789062,141.44000244140625,374.0700073242188,49.41699981689453
2023-12-28 00:00:00-05:00,193.5800018310547,153.3800048828125,141.27999877929688,375.2799987792969,49.52199935913086
2023-12-29 00:00:00-05:00,192.52999877929688,151.94000244140625,140.92999267578125,376.0400085449219,49.52199935913086
2024-01-02 00:00:00-05:00,185.63999938964844,149.92999267578125,139.55999755859375,370.8699951171875,48.167999267578125
2024-01-03 00:00:00-05:00,184.25,148.47000122070312,140.36000061035156,370.6000061035156,47.56900024414063
2024-01-04 00:00:00-05:00,181.91000366210932,144.57000732421875,138.0399932861328,367.9400024414063,47.99800109863281
2024-01-05 00:00:00-05:00,181.17999267578125,145.24000549316406,137.38999938964844,367.75,49.09700012207031
2024-01-08 00:00:00-05:00,185.5599975585937,149.10000610351562,140.52999877929688,374.6900024414063,52.25299835205078
2024-01-09 00:00:00-05:00,185.13999938964844,151.3699951171875,142.55999755859375,375.7900085449219,53.13999938964844
2024-01-10 00:00:00-05:00,186.19000244140625,153.72999572753906,143.8000030517578,382.7699890136719,54.34999847412109
2024-01-11 00:00:00-05:00,185.58999633789065,155.17999267578125,143.6699981689453,384.6300048828125,54.821998596191406
2024-01-12 00:00:00-05:00,185.9199981689453,154.6199951171875,144.24000549316406,388.4700012207031,54.709999084472656
2024-01-16 00:00:00-05:00,183.6300048828125,153.16000366210938,144.0800018310547,390.2699890136719,56.38199996948242
2024-01-17 00:00:00-05:00,182.67999267578125,151.7100067138672,142.88999938964844,389.4700012207031,56.053001403808594
2024-01-18 00:00:00-05:00,188.6300048828125,153.5,144.99000549316406,393.8699951171875,57.10699844360352
2024-01-19 00:00:00-05:00,191.5599975585937,155.33999633789062,147.97000122070312,398.6700134277344,59.49100112915039
2024-01-22 00:00:00-05:00,193.88999938964844,154.77999877929688,147.7100067138672,396.510009765625,59.65399932861328
2024-01-23 00:00:00-05:00,195.17999267578125,156.02000427246094,148.67999267578125,398.8999938964844,59.87300109863281
2024-01-24 00:00:00-05:00,194.5,156.8699951171875,150.35000610351562,402.55999755859375,61.36199951171875
2024-01-25 00:00:00-05:00,194.1699981689453,157.75,153.63999938964844,404.8699951171875,61.617000579833984
2024-01-26 00:00:00-05:00,192.4199981689453,159.1199951171875,153.7899932861328,403.9299926757813,61.03099822998047
2024-01-29 00:00:00-05:00,191.72999572753903,161.25999450683594,154.83999633789062,409.7200012207031,62.46500015258789
2024-01-30 00:00:00-05:00,188.0399932861328,159.0,153.0500030517578,408.5899963378906,62.77399826049805
2024-01-31 00:00:00-05:00,184.3999938964844,155.1999969482422,141.8000030517578,397.5799865722656,61.527000427246094
2024-02-01 00:00:00-05:00,186.8600006103516,159.27999877929688,142.7100067138672,403.7799987792969,63.027000427246094
2024-02-02 00:00:00-05:00,185.8500061035156,171.80999755859375,143.5399932861328,411.2200012207031,66.16000366210938
2024-02-05 00:00:00-05:00,187.67999267578125,170.30999755859375,144.92999267578125,405.6499938964844,69.33200073242188
2024-02-06 00:00:00-05:00,189.3000030517578,169.14999389648438,145.41000366210938,405.489990234375,68.2229995727539
2024-02-07 00:00:00-05:00,189.41000366210932,170.52999877929688,146.67999267578125,414.0499877929688,70.0989990234375
2024-02-08 00:00:00-05:00,188.32000732421875,169.83999633789062,147.22000122070312,414.1099853515625,69.64099884033203
2024-02-09 00:00:00-05:00,188.8500061035156,174.4499969482422,150.22000122070312,420.5499877929688,72.13300323486328
2024-02-12 00:00:00-05:00,187.1499938964844,172.33999633789062,148.72999572753906,415.260009765625,72.24800109863281
2024-02-13 00:00:00-05:00,185.0399932861328,168.63999938964844,146.3699951171875,406.3200073242188,72.12799835205078
2024-02-14 00:00:00-05:00,184.1499938964844,170.97999572753906,147.13999938964844,409.489990234375,73.9000015258789
2024-02-15 00:00:00-05:00,183.8600006103516,169.8000030517578,143.94000244140625,406.55999755859375,72.65799713134766
2024-02-16 00:00:00-05:00,182.3099975585937,169.50999450683594,141.75999450683594,404.05999755859375,72.61299896240234
2024-02-20 00:00:00-05:00,181.5599975585937,167.0800018310547,142.1999969482422,402.7900085449219,69.4520034790039
2024-02-21 00:00:00-05:00,182.32000732421875,168.58999633789062,143.83999633789062,402.1799926757813,67.47200012207031
2024-02-22 00:00:00-05:00,184.3699951171875,174.5800018310547,145.32000732421875,411.6499938964844,78.53800201416016
2024-02-23 00:00:00-05:00,182.5200042724609,174.99000549316406,145.2899932861328,410.3399963378906,78.81700134277344
2024-02-26 00:00:00-05:00,181.16000366210932,174.72999572753906,138.75,407.5400085449219,79.09200286865234
2024-02-27 00:00:00-05:00,182.6300048828125,173.5399932861328,140.10000610351562,407.4800109863281,78.70099639892578
2024-02-28 00:00:00-05:00,181.4199981689453,173.16000366210938,137.42999267578125,407.7200012207031,77.66300201416016
2024-02-29 00:00:00-05:00,180.75,176.75999450683594,139.77999877929688,413.6400146484375,79.11199951171875
2024-03-01 00:00:00-05:00,179.66000366210938,178.22000122070312,138.0800018310547,415.5,82.27899932861328
2024-03-04 00:00:00-05:00,175.10000610351562,177.5800018310547,134.1999969482422,414.9200134277344,85.23699951171875
2024-03-05 00:00:00-05:00,170.1199951171875,174.1199951171875,133.77999877929688,402.6499938964844,85.96399688720703
2024-03-06 00:00:00-05:00,169.1199951171875,173.50999450683594,132.55999755859375,402.0899963378906,88.69999694824219
2024-03-07 00:00:00-05:00,169.0,176.82000732421875,135.24000549316406,409.1400146484375,92.66899871826172
2024-03-08 00:00:00-05:00,170.72999572753906,175.35000610351562,136.2899932861328,406.2200012207031,87.52799987792969
2024-03-11 00:00:00-04:00,172.75,171.9600067138672,138.94000244140625,404.5199890136719,85.77400207519531
2024-03-12 00:00:00-04:00,173.22999572753906,175.38999938964844,139.6199951171875,415.2799987792969,91.91300201416016
2024-03-13 00:00:00-04:00,171.1300048828125,176.55999755859375,140.77000427246094,415.1000061035156,90.88800048828124
2024-03-14 00:00:00-04:00,173.0,178.75,144.33999633789062,425.2200012207031,87.94400024414062
2024-03-15 00:00:00-04:00,172.6199951171875,174.4199981689453,142.1699981689453,416.4200134277344,87.83699798583984
2024-03-18 00:00:00-04:00,173.72000122070312,174.47999572753906,148.47999572753906,417.3200073242188,88.45500183105469
2024-03-19 00:00:00-04:00,176.0800018310547,175.89999389648438,147.9199981689453,421.4100036621094,89.39800262451172
2024-03-20 00:00:00-04:00,178.6699981689453,178.14999389648438,149.67999267578125,425.2300109863281,90.37200164794922
2024-03-21 00:00:00-04:00,171.3699951171875,178.14999389648438,148.74000549316406,429.3699951171875,91.43499755859376
2024-03-22 00:00:00-04:00,172.27999877929688,178.8699951171875,151.77000427246094,428.739990234375,94.28900146484376
2024-03-25 00:00:00-04:00,170.85000610351562,179.7100067138672,151.14999389648438,422.8599853515625,95.0019989013672
2024-03-26 00:00:00-04:00,169.7100067138672,178.3000030517578,151.6999969482422,421.6499938964844,92.56099700927734
2024-03-27 00:00:00-04:00,173.30999755859375,179.8300018310547,151.94000244140625,421.4299926757813,90.25
2024-03-28 00:00:00-04:00,171.47999572753906,180.3800048828125,152.25999450683594,420.7200012207031,90.3560028076172
2024-04-01 00:00:00-04:00,170.02999877929688,180.97000122070312,156.5,424.5700073242188,90.36299896240234
2024-04-02 00:00:00-04:00,168.83999633789062,180.69000244140625,155.8699951171875,421.4400024414063,89.4520034790039
2024-04-03 00:00:00-04:00,169.64999389648438,182.41000366210932,156.3699951171875,420.4500122070313,88.96399688720703
2024-04-04 00:00:00-04:00,168.82000732421875,180.0,151.94000244140625,417.8800048828125,85.90499877929688
2024-04-05 00:00:00-04:00,169.5800018310547,185.07000732421875,153.94000244140625,425.5199890136719,88.00800323486328
2024-04-08 00:00:00-04:00,168.4499969482422,185.19000244140625,156.13999938964844,424.5899963378906,87.13300323486328
2024-04-09 00:00:00-04:00,169.6699981689453,185.6699981689453,158.13999938964844,426.2799987792969,85.35399627685547
2024-04-10 00:00:00-04:00,167.77999877929688,185.9499969482422,157.66000366210938,423.260009765625,87.03900146484375
2024-04-11 00:00:00-04:00,175.0399932861328,189.0500030517578,160.7899932861328,427.9299926757813,90.61599731445312
2024-04-12 00:00:00-04:00,176.5500030517578,186.1300048828125,159.19000244140625,421.8999938964844,88.18599700927734
2024-04-15 00:00:00-04:00,172.69000244140625,183.6199951171875,156.3300018310547,413.6400146484375,86.0009994506836
2024-04-16 00:00:00-04:00,169.3800048828125,183.32000732421875,156.0,414.5799865722656,87.41500091552734
2024-04-17 00:00:00-04:00,168.0,181.27999877929688,156.8800048828125,411.8399963378906,84.03500366210938
2024-04-18 00:00:00-04:00,167.0399932861328,179.22000122070312,157.4600067138672,404.2699890136719,84.6709976196289
2024-04-19 00:00:00-04:00,165.0,174.6300048828125,155.72000122070312,399.1199951171875,76.19999694824219
2024-04-22 00:00:00-04:00,165.83999633789062,177.22999572753906,157.9499969482422,400.9599914550781,79.51799774169922
2024-04-23 00:00:00-04:00,166.89999389648438,179.5399932861328,159.9199981689453,407.5700073242188,82.4229965209961
2024-04-24 00:00:00-04:00,169.02000427246094,176.58999633789062,161.10000610351562,409.05999755859375,79.677001953125
2024-04-25 00:00:00-04:00,169.88999938964844,173.6699981689453,157.9499969482422,399.0400085449219,82.63200378417969
2024-04-26 00:00:00-04:00,169.3000030517578,179.6199951171875,173.69000244140625,406.3200073242188,87.73500061035156
2024-04-29 00:00:00-04:00,173.5,180.9600067138672,167.89999389648438,402.25,87.75700378417969
2024-04-30 00:00:00-04:00,170.3300018310547,175.0,164.63999938964844,389.3299865722656,86.4020004272461
2024-05-01 00:00:00-04:00,169.3000030517578,179.0,165.57000732421875,394.9400024414063,83.04100036621094
2024-05-02 00:00:00-04:00,173.02999877929688,184.72000122070312,168.4600067138672,397.8399963378906,85.81700134277344
2024-05-03 00:00:00-04:00,183.3800048828125,186.2100067138672,168.99000549316406,406.6600036621094,88.78900146484375
2024-05-06 00:00:00-04:00,181.7100067138672,188.6999969482422,169.8300018310547,413.5400085449219,92.13999938964844
2024-05-07 00:00:00-04:00,182.3999938964844,188.759994506836,172.97999572753906,409.3399963378906,90.5540008544922
2024-05-08 00:00:00-04:00,182.7400054931641,188.0,171.16000366210938,410.5400085449219,90.41200256347656
2024-05-09 00:00:00-04:00,184.57000732421875,189.5,171.5800018310547,412.3200073242188,88.74700164794922
2024-05-10 00:00:00-04:00,183.0500030517578,187.47999572753903,170.2899932861328,414.739990234375,89.87799835205078
2024-05-13 00:00:00-04:00,186.27999877929688,186.57000732421875,170.89999389648438,413.7200012207031,90.39900207519533
2024-05-14 00:00:00-04:00,187.42999267578125,187.07000732421875,171.92999267578125,416.55999755859375,91.3560028076172
2024-05-15 00:00:00-04:00,189.72000122070312,185.9900054931641,173.8800048828125,423.0799865722656,94.62999725341795
2024-05-16 00:00:00-04:00,189.83999633789065,183.6300048828125,175.42999267578125,420.989990234375,94.35900115966795
2024-05-17 00:00:00-04:00,189.8699951171875,184.6999969482422,177.2899932861328,420.2099914550781,92.47899627685548
2024-05-20 00:00:00-04:00,191.0399932861328,183.5399932861328,178.4600067138672,425.3399963378906,94.77999877929688
2024-05-21 00:00:00-04:00,192.3500061035156,183.1499938964844,179.5399932861328,429.0400085449219,95.38600158691406
2024-05-22 00:00:00-04:00,190.8999938964844,183.1300048828125,178.0,430.5199890136719,94.9499969482422
2024-05-23 00:00:00-04:00,186.8800048828125,181.0500030517578,175.05999755859375,427.0,103.79900360107422
2024-05-24 00:00:00-04:00,189.97999572753903,180.75,176.3300018310547,430.1600036621094,106.46900177001952
2024-05-28 00:00:00-04:00,189.9900054931641,182.1499938964844,178.02000427246094,430.3200073242188,113.9010009765625
2024-05-29 00:00:00-04:00,190.2899932861328,182.0200042724609,177.39999389648438,429.1700134277344,114.8249969482422
2024-05-30 00:00:00-04:00,191.2899932861328,179.32000732421875,173.55999755859375,414.6700134277344,110.5
2024-05-31 00:00:00-04:00,192.25,176.44000244140625,173.9600067138672,415.1300048828125,109.63300323486328
2024-06-03 00:00:00-04:00,194.02999877929688,178.33999633789062,174.4199981689453,413.5199890136719,115.0
2024-06-04 00:00:00-04:00,194.3500061035156,179.33999633789062,175.1300048828125,416.0700073242188,116.43699645996094
2024-06-05 00:00:00-04:00,195.8699951171875,181.27999877929688,177.07000732421875,424.010009765625,122.44000244140624
2024-06-06 00:00:00-04:00,194.47999572753903,185.0,178.35000610351562,424.5199890136719,120.9980010986328
2024-06-07 00:00:00-04:00,196.88999938964844,184.3000030517578,175.9499969482422,423.8500061035156,120.88800048828124
2024-06-10 00:00:00-04:00,193.1199951171875,187.0599975585937,176.6300048828125,427.8699951171875,121.79000091552734
2024-06-11 00:00:00-04:00,207.1499938964844,187.22999572753903,178.19000244140625,432.6799926757813,120.91000366210938
2024-06-12 00:00:00-04:00,213.07000732421875,186.88999938964844,179.55999755859375,441.05999755859375,125.1999969482422
2024-06-13 00:00:00-04:00,214.2400054931641,183.8300018310547,176.74000549316406,441.5799865722656,129.61000061035156
2024-06-14 00:00:00-04:00,212.4900054931641,183.66000366210932,178.3699951171875,442.5700073242188,131.8800048828125
2024-06-17 00:00:00-04:00,216.6699981689453,184.0599975585937,178.77999877929688,448.3699951171875,130.97999572753906
2024-06-18 00:00:00-04:00,214.2899932861328,182.8099975585937,176.4499969482422,446.3399963378906,135.5800018310547
2024-06-20 00:00:00-04:00,209.67999267578125,186.1000061035156,177.7100067138672,445.7000122070313,130.77999877929688
2024-06-21 00:00:00-04:00,207.4900054931641,189.0800018310547,180.259994506836,449.7799987792969,126.56999969482422
2024-06-24 00:00:00-04:00,208.13999938964844,185.57000732421875,180.7899932861328,447.6700134277344,118.11000061035156
